route_id,service_id,trip_id,shape_id
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_2,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_3,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_4,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_5,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_6,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_7,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_8,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_9,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_10,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_11,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_12,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_13,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_14,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_15,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_16,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_17,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_18,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_19,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_20,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_21,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_22,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_23,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_24,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_25,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_26,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_27,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_28,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_29,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_30,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_31,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_32,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_33,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_34,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_35,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_36,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_37,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_38,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_39,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_40,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_41,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_42,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_43,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_44,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_45,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_46,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_47,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_48,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_49,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_50,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_51,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_52,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_53,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_54,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_55,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_56,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_57,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_58,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_59,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_60,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_61,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_62,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_63,2-1
28304004,mon-tues-wed-thurs-fri-sat-sun,2-1_64,2-1
28032045,mon-tues-wed-thurs-fri-sat-sun,21(강화)_1,21(강화)
28032045,mon-tues-wed-thurs-fri-sat-sun,21(강화)_2,21(강화)
28032045,mon-tues-wed-thurs-fri-sat-sun,21(강화)_3,21(강화)
28032045,mon-tues-wed-thurs-fri-sat-sun,21(강화)_4,21(강화)
28032045,mon-tues-wed-thurs-fri-sat-sun,21(강화)_5,21(강화)
28032045,mon-tues-wed-thurs-fri-sat-sun,21(강화)_6,21(강화)
28023001,mon-tues-wed-thurs-fri-sat-sun,22_1,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_2,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_3,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_4,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_5,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_6,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_7,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_8,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_9,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_10,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_11,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_12,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_13,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_14,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_15,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_16,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_17,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_18,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_19,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_20,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_21,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_22,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_23,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_24,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_25,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_26,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_27,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_28,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_29,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_30,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_31,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_32,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_33,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_34,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_35,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_36,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_37,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_38,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_39,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_40,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_41,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_42,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_43,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_44,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_45,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_46,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_47,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_48,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_49,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_50,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_51,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_52,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_53,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_54,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_55,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_56,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_57,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_58,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_59,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_60,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_61,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_62,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_63,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_64,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_65,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_66,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_67,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_68,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_69,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_70,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_71,22
28023001,mon-tues-wed-thurs-fri-sat-sun,22_72,22
28302004,mon-tues-wed-thurs-fri-sat-sun,22(강화)_1,22(강화)
28302004,mon-tues-wed-thurs-fri-sat-sun,22(강화)_2,22(강화)
28302004,mon-tues-wed-thurs-fri-sat-sun,22(강화)_3,22(강화)
28315005,mon-tues-wed-thurs-fri-sat-sun,222_1,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_2,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_3,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_4,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_5,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_6,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_7,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_8,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_9,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_10,222
28315005,mon-tues-wed-thurs-fri-sat-sun,222_11,222
28030012,mon-tues-wed-thurs-fri-sat-sun,223_1,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_2,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_3,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_4,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_5,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_6,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_7,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_8,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_9,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_10,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_11,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_12,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_13,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_14,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_15,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_16,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_17,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_18,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_19,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_20,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_21,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_22,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_23,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_24,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_25,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_26,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_27,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_28,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_29,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_30,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_31,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_32,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_33,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_34,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_35,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_36,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_37,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_38,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_39,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_40,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_41,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_42,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_43,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_44,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_45,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_46,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_47,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_48,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_49,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_50,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_51,223
28030012,mon-tues-wed-thurs-fri-sat-sun,223_52,223
28002004,mon-tues-wed-thurs-fri-sat-sun,23_1,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_2,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_3,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_4,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_5,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_6,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_7,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_8,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_9,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_10,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_11,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_12,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_13,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_14,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_15,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_16,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_17,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_18,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_19,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_20,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_21,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_22,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_23,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_24,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_25,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_26,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_27,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_28,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_29,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_30,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_31,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_32,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_33,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_34,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_35,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_36,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_37,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_38,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_39,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_40,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_41,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_42,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_43,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_44,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_45,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_46,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_47,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_48,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_49,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_50,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_51,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_52,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_53,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_54,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_55,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_56,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_57,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_58,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_59,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_60,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_61,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_62,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_63,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_64,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_65,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_66,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_67,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_68,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_69,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_70,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_71,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_72,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_73,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_74,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_75,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_76,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_77,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_78,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_79,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_80,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_81,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_82,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_83,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_84,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_85,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_86,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_87,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_88,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_89,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_90,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_91,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_92,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_93,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_94,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_95,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_96,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_97,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_98,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_99,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_100,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_101,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_102,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_103,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_104,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_105,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_106,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_107,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_108,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_109,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_110,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_111,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_112,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_113,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_114,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_115,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_116,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_117,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_118,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_119,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_120,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_121,23
28002004,mon-tues-wed-thurs-fri-sat-sun,23_122,23
28032047,mon-tues-wed-thurs-fri-sat-sun,23(강화)_1,23(강화)
28032047,mon-tues-wed-thurs-fri-sat-sun,23(강화)_2,23(강화)
28325001,mon-tues-wed-thurs-fri-sat-sun,24_1,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_2,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_3,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_4,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_5,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_6,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_7,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_8,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_9,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_10,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_11,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_12,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_13,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_14,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_15,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_16,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_17,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_18,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_19,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_20,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_21,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_22,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_23,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_24,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_25,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_26,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_27,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_28,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_29,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_30,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_31,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_32,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_33,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_34,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_35,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_36,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_37,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_38,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_39,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_40,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_41,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_42,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_43,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_44,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_45,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_46,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_47,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_48,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_49,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_50,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_51,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_52,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_53,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_54,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_55,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_56,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_57,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_58,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_59,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_60,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_61,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_62,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_63,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_64,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_65,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_66,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_67,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_68,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_69,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_70,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_71,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_72,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_73,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_74,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_75,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_76,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_77,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_78,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_79,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_80,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_81,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_82,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_83,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_84,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_85,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_86,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_87,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_88,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_89,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_90,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_91,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_92,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_93,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_94,24
28325001,mon-tues-wed-thurs-fri-sat-sun,24_95,24
